,FileName,genotype,Time,TRL,GRTR,L1R,GR1R,TNLR,TLRL,N2LR,L2LR,ML2LR,GR2L,D2LR,Height,Width,Magnitude,Altitude,ExtPathLength
303,shallow-2-3-12_1,shallow,3,118.1102786,118.1102786,118.1102272,118.1102272,2,5.14E-05,2,5.14E-05,2.57E-05,5.14E-05,0.016933335,118.051804,1.789612,3,3,8
304,shallow-2-3-12_1,shallow,4,413.3858491,295.2755705,236.220425,118.1101978,7,177.1654241,7,177.1654241,25.3093463,177.1653728,0.029633339,235.19365,174.757965,8,8,43
305,shallow-2-3-12_1,shallow,5,1299.212661,885.8268123,354.3306616,118.1102366,12,944.8819999,12,944.8819999,78.74016666,767.7165758,0.033866671,351.535263,380.865845,13,13,103
306,shallow-2-3-12_1,shallow,6,2480.315278,1181.102616,472.4409098,118.1102482,17,2007.874368,17,2007.874368,118.1102569,1062.992368,0.035983336,469.434006,514.770356,18,18,188
307,shallow-2-3-12_1,shallow,7,3897.638208,1417.32293,590.5510998,118.11019,22,3307.087108,22,3307.087108,150.3221413,1299.21274,0.037253338,581.680771,563.505829,23,23,298
308,shallow-2-3-12_1,shallow,8,5787.402127,1889.763919,708.661333,118.1102331,26,5078.740794,26,5078.740794,195.3361844,1771.653686,0.036688893,694.17302,593.981232,27,27,404
309,shallow-2-3-12_1,shallow,9,7440.94533,1653.543203,826.771517,118.110184,31,6614.173813,31,6614.173813,213.3604456,1535.433019,0.037495244,810.545151,670.677094,32,32,559
310,shallow-2-3-12_1,shallow,10,9153.544152,1712.598822,944.8818375,118.1103205,35,8208.662314,35,8208.662314,234.533209,1594.488501,0.037041669,928.464096,687.269013,36,36,701
311,shallow-2-3-12_1,shallow,11,10866.14265,1712.598502,1062.992074,118.1102363,40,9803.15058,40,9803.15058,245.0787645,1594.488266,0.037629631,1042.452744,731.481293,41,41,901
312,shallow-2-3-12_1,shallow,12,13169.29224,2303.149589,1240.157353,177.1652792,40,11929.13489,40,11929.13489,298.2283723,2125.98431,0.032253972,1218.503525,774.128906,41,41,901
313,shallow-2-4-12_1,shallow,3,59.0551153,19.68503843,59.0551153,19.68503843,0,0,0,0,0,0,0,58.579941,4.432775043,1,1,1
314,shallow-2-4-12_1,shallow,4,177.1653454,118.1102301,177.1653454,118.1102301,0,0,0,0,0,0,0,176.071579,11.919678,1,1,1
315,shallow-2-4-12_1,shallow,5,295.275668,118.1103226,295.2755863,118.1102409,4,8.16E-05,4,8.16E-05,2.04E-05,8.16E-05,0.013546667,289.927841,43.062012,5,5,19
316,shallow-2-4-12_1,shallow,6,885.8269539,590.551286,413.3857996,118.1102133,8,472.4411543,8,472.4411543,59.05514429,472.4410727,0.019352382,406.093308,179.022125,9,9,53
317,shallow-2-4-12_1,shallow,7,1830.709071,944.882117,531.4960561,118.1102564,11,1299.213015,11,1299.213015,118.1102741,826.7718605,0.020696297,522.01738,335.995452,12,12,89
318,shallow-2-4-12_1,shallow,8,3011.811631,1181.10256,649.6063097,118.1102536,15,2362.205321,15,2362.205321,157.4803547,1062.992306,0.023090909,634.405319,472.189484,16,16,151
319,shallow-2-4-12_1,shallow,9,4311.024228,1299.212597,767.716554,118.1102443,19,3543.307674,19,3543.307674,186.4898776,1181.102353,0.024748717,751.364914,672.437698,20,20,229
320,shallow-2-4-12_1,shallow,10,5374.016505,1062.992277,885.8268615,118.1103076,23,4488.189643,23,4488.189643,195.1386801,944.8819695,0.025964442,867.410385,717.403579,24,24,323
321,shallow-2-4-12_1,shallow,11,6732.284143,1358.267639,1003.937052,118.1101904,28,5728.347092,28,5728.347092,204.5838247,1240.157448,0.027890195,983.446884,728.09816,29,29,463
322,shallow-2-4-12_1,shallow,12,9330.709085,2598.424942,1181.102495,177.1654435,28,8149.60659,28,8149.60659,291.0573782,2421.259498,0.023706664,1159.491196,795.180679,29,29,463
323,shallow-2-5-11_1,shallow,2,59.05511747,29.52755874,59.05511747,29.52755874,0,0,0,0,0,0,0,58.65773,4.122249245,1,1,1
324,shallow-2-5-11_1,shallow,3,177.1654826,118.1103651,177.1653281,118.1102106,5,0.000154508,5,0.000154508,3.09E-05,0.000154508,0.028222226,175.140915,19.891357,6,6,26
325,shallow-2-5-11_1,shallow,4,826.7719098,649.6064272,295.2755768,118.1102487,10,531.496333,10,531.496333,53.1496333,531.4961785,0.033866668,293.044663,245.360687,11,11,76
326,shallow-2-5-11_1,shallow,5,1889.764078,1062.992168,413.3858234,118.1102466,15,1476.378255,15,1476.378255,98.42521698,944.8819216,0.036285715,411.021714,347.610321,16,16,151
327,shallow-2-5-11_1,shallow,6,3720.472852,1830.708773,531.4960994,118.1102759,20,3188.976752,20,3188.976752,159.4488376,1712.598497,0.037629627,527.016037,538.918655,21,21,251
328,shallow-2-5-11_1,shallow,7,5078.740758,1358.267906,649.6063369,118.1102375,25,4429.134421,25,4429.134421,177.1653768,1240.157669,0.038484846,644.861069,538.918655,26,26,376
329,shallow-2-5-11_1,shallow,8,7027.559912,1948.819155,767.7166053,118.1102684,30,6259.843307,30,6259.843307,208.6614436,1830.708886,0.03907692,762.082077,600.219436,31,31,526
330,shallow-2-5-11_1,shallow,9,8562.993065,1535.433153,885.8268227,118.1102174,35,7677.166242,35,7677.166242,219.3476069,1417.322935,0.039511109,873.657944,603.618667,36,36,701
331,shallow-2-5-11_1,shallow,10,10748.03262,2185.039553,1003.937093,118.1102704,40,9744.095525,40,9744.095525,243.6023881,2066.929283,0.039843134,983.168564,665.955459,41,41,901
332,shallow-2-5-11_1,shallow,11,13582.67785,2834.64523,1181.102264,177.1651713,40,12401.57558,40,12401.57558,310.0393896,2657.480059,0.033866669,1152.752793,681.920501,41,41,901
333,shallow-2-6-12_1,shallow,4,118.1102364,118.1102364,118.1102364,118.1102364,0,0,0,0,0,0,0,115.325516,18.19328059,1,1,1
334,shallow-2-6-12_1,shallow,5,236.22046,118.1102236,236.2204414,118.1102051,1,1.85E-05,1,1.85E-05,1.85E-05,1.85E-05,0.004233334,223.478562,64.814576,2,2,4
335,shallow-2-6-12_1,shallow,6,413.3858464,177.1653864,354.3306301,118.1101887,6,59.05521629,6,59.05521629,9.842536048,59.05519774,0.016933337,341.139206,72.871644,7,7,34
336,shallow-2-6-12_1,shallow,7,885.8269459,472.4410995,413.3857612,59.0551311,11,472.4411847,11,472.4411847,42.94919861,413.3859684,0.026609528,399.97966,186.577118,12,12,89
337,shallow-2-6-12_1,shallow,8,1948.819156,1062.99221,531.4960037,118.1102425,15,1417.323152,15,1417.323152,94.48821014,944.8819675,0.028222225,512.166672,336.331848,16,16,151
338,shallow-2-6-12_1,shallow,9,3011.811223,1062.992067,649.6062115,118.1102078,18,2362.205011,18,2362.205011,131.2336117,944.881859,0.027709095,628.161545,384.026093,19,19,208
339,shallow-2-6-12_1,shallow,10,4133.858547,1122.047324,767.7164494,118.1102379,21,3366.142097,21,3366.142097,160.2924808,1003.937086,0.027353849,745.827866,449.416779,22,22,274
340,shallow-2-6-12_1,shallow,11,4901.575133,767.716586,826.7715528,59.05510346,26,4074.80358,26,4074.80358,156.7232146,708.6614826,0.031447623,802.535507,519.591767,27,27,404
341,shallow-2-6-12_1,shallow,12,6614.173422,1712.598289,1003.936844,177.165291,26,5610.236578,26,5610.236578,215.7783299,1535.432998,0.025898043,975.009873,573.587189,27,27,404
342,shallow-2-7-12_1,shallow,3,59.05511992,19.68503997,59.05511992,19.68503997,0,0,0,0,0,0,0,57.722946,7.829368591,1,1,1
343,shallow-2-7-12_1,shallow,4,177.1653226,118.1102027,177.1653226,118.1102027,0,0,0,0,0,0,0,174.175919,26.04531059,1,1,1
344,shallow-2-7-12_1,shallow,5,295.2755913,118.1102687,295.2755345,118.1102119,4,5.68E-05,4,5.68E-05,1.42E-05,5.68E-05,0.013546669,290.919419,38.84627559,5,5,19
345,shallow-2-7-12_1,shallow,6,767.7165978,472.4410065,413.3858019,118.1102674,9,354.3307959,9,354.3307959,39.37008844,354.3307391,0.02177143,405.75969,162.907898,10,10,64
346,shallow-2-7-12_1,shallow,7,1712.598824,944.8822258,531.496068,118.1102661,14,1181.102756,14,1181.102756,84.36448255,826.7719597,0.02634074,519.668686,331.213806,15,15,134
347,shallow-2-7-12_1,shallow,8,3366.141992,1653.543169,649.6063763,118.1103083,17,2716.535616,17,2716.535616,159.7962127,1535.43286,0.026169694,626.235947,439.715545,18,18,188
348,shallow-2-7-12_1,shallow,9,5078.740709,1712.598717,767.7166193,118.1102431,21,4311.02409,21,4311.02409,205.2868614,1594.488474,0.027353843,737.694016,569.040649,22,22,274
349,shallow-2-7-12_1,shallow,10,6377.953593,1299.212884,885.82686,118.1102407,27,5492.126733,27,5492.126733,203.4121012,1181.102643,0.030479997,844.770371,661.176361,28,28,433
350,shallow-2-7-12_1,shallow,11,8562.993187,2185.039594,1003.937047,118.1101873,31,7559.05614,31,7559.05614,243.8405206,2066.929406,0.03087843,957.91478,717.072174,32,32,559
351,shallow-2-7-12_1,shallow,12,10866.14264,2303.149457,1181.102254,177.1652071,31,9685.04039,31,9685.04039,312.4206577,2125.98425,0.026246669,1130.913681,799.976593,32,32,559
352,shallow-2-8-12_1,shallow,4,118.1102339,118.1102339,118.1102339,118.1102339,0,0,0,0,0,0,0,117.124436,10.34682589,1,1,1
353,shallow-2-8-12_1,shallow,5,236.2205595,118.1103256,236.2205355,118.1103016,1,2.40E-05,1,2.40E-05,2.40E-05,2.40E-05,0.004233332,234.491074,15.65932589,2,2,4
354,shallow-2-8-12_1,shallow,6,472.4411333,236.2205738,354.330784,118.1102486,5,118.1103492,5,118.1103492,23.62206985,118.1103252,0.014111108,351.666184,124.48468,6,6,26
355,shallow-2-8-12_1,shallow,7,944.8820817,472.4409484,472.4409846,118.1102006,9,472.4410971,9,472.4410971,52.49345523,354.3307479,0.019049998,468.146347,213.018738,10,10,64
356,shallow-2-8-12_1,shallow,8,1830.708866,885.8267843,590.5511635,118.1101789,14,1240.157702,14,1240.157702,88.58269303,767.7166054,0.023706667,581.17955,375.418243,15,15,134
357,shallow-2-8-12_1,shallow,9,2657.480514,826.7716481,708.6614233,118.1102598,15,1948.819091,15,1948.819091,129.9212727,708.6613883,0.021166666,694.635666,419.452209,16,16,151
358,shallow-2-8-12_1,shallow,10,3838.582994,1181.10248,826.7716465,118.1102232,20,3011.811348,20,3011.811348,150.5905674,1062.992257,0.024190476,812.520249,485.375762,21,21,251
359,shallow-2-8-12_1,shallow,11,4724.409893,885.8268992,944.8818835,118.110237,24,3779.52801,24,3779.52801,157.4803337,767.7166622,0.0254,929.495957,530.347076,25,25,349
360,shallow-2-8-12_1,shallow,12,6673.228792,1948.818899,1122.047218,177.1653349,24,5551.181574,24,5551.181574,231.2992322,1771.653564,0.021389474,1104.680039,625.14627,25,25,349
361,shallow-2-9-12_1,shallow,4,118.1102543,118.1102543,118.1102543,118.1102543,0,0,0,0,0,0,0,114.318588,23.83801081,1,1,1
362,shallow-2-9-12_1,shallow,5,236.2205024,118.1102482,236.2205002,118.110246,1,2.21E-06,1,2.21E-06,2.21E-06,2.21E-06,0.004233333,230.149613,46.918396,2,2,4
363,shallow-2-9-12_1,shallow,6,413.3859491,177.1654467,354.3307835,118.1102833,5,59.0551656,5,59.0551656,11.81103312,59.05516339,0.014111108,342.083847,137.450134,6,6,26
364,shallow-2-9-12_1,shallow,7,944.8819315,531.4959825,472.4409135,118.1101301,9,472.441018,9,472.441018,52.49344644,413.3858524,0.019050001,447.991562,283.759583,10,10,64
365,shallow-2-9-12_1,shallow,8,1830.708755,885.8268237,531.4960871,59.05517351,13,1299.212668,13,1299.212668,99.93943601,826.7716502,0.024459258,493.732346,390.542541,14,14,118
366,shallow-2-9-12_1,shallow,9,2893.70092,1062.992165,649.6063336,118.1102466,18,2244.094587,18,2244.094587,124.6719215,944.8819184,0.027709089,602.913498,529.597656,19,19,208
367,shallow-2-9-12_1,shallow,10,4488.189552,1594.488632,767.7166333,118.1102996,20,3720.472919,20,3720.472919,186.0236459,1476.378332,0.026051279,712.315781,566.097473,21,21,251
368,shallow-2-9-12_1,shallow,11,5374.016332,885.8267795,885.8268063,118.1101731,25,4488.189525,25,4488.189525,179.527581,767.7166064,0.028222221,828.635849,566.097473,26,26,376
369,shallow-2-9-12_1,shallow,12,7263.780026,1889.763695,1062.992227,177.1654206,25,6200.787799,25,6200.787799,248.031512,1712.598274,0.023518516,999.159531,676.280273,26,26,376
370,slow-5-1-12_1,slow,3,59.05514284,59.05514284,59.05514284,59.05514284,0,0,0,0,0,0,0,58.790726,0.860193784,1,1,1
371,slow-5-1-12_1,slow,4,118.1103482,59.0552054,118.1102542,59.05511132,2,9.41E-05,2,9.41E-05,4.70E-05,9.41E-05,0.016933331,115.501816,17.333191,3,3,8
372,slow-5-1-12_1,slow,5,295.2757161,177.1653679,177.1653466,59.05509244,4,118.1103695,4,118.1103695,29.52759238,118.1102754,0.022577779,168.489426,43.406494,5,5,19
373,slow-5-1-12_1,slow,6,398.9097488,103.6340327,236.220477,59.05513036,6,162.6892719,6,162.6892719,27.11487864,44.57890235,0.0254,220.834671,70.746643,7,7,34
374,slow-5-1-12_1,slow,7,658.8946126,259.9848638,295.2755501,59.05507315,8,363.6190625,8,363.6190625,45.45238281,200.9297907,0.027093337,273.162033,122.647766,9,9,53
375,slow-5-1-12_1,slow,8,1045.853676,386.9590638,354.3307051,59.05515503,10,691.5229713,10,691.5229713,69.15229713,327.9039088,0.028222223,329.844345,172.72525,11,11,76
376,slow-5-1-12_1,slow,9,1311.934838,266.081162,413.3857825,59.05507732,12,898.549056,12,898.549056,74.879088,207.0260846,0.029028575,386.535507,199.650269,13,13,103
377,slow-5-1-12_1,slow,10,1754.393392,442.4585536,472.4408642,59.05508173,12,1281.952528,12,1281.952528,106.8293773,383.4034719,0.025400004,445.083786,252.831543,13,13,103
378,slow-5-1-12_1,slow,11,2312.145428,557.752036,531.4959996,59.05513544,12,1780.649428,12,1780.649428,148.3874524,498.6969006,0.02257778,504.106003,285.554748,13,13,103
379,slow-5-1-12_1,slow,12,2548.365807,236.2203788,649.6061386,118.1101389,12,1898.759668,12,1898.759668,158.2299724,118.1102399,0.018472732,621.831833,285.630463,13,13,103
380,slow-5-10-12_1,slow,4,59.05511503,59.05511503,59.05511503,59.05511503,0,0,0,0,0,0,0,58.862839,2.750803861,1,1,1
381,slow-5-10-12_1,slow,5,118.1102921,59.05517711,118.1102557,59.05514071,2,3.64E-05,2,3.64E-05,1.82E-05,3.64E-05,0.016933331,117.464493,10.05530886,3,3,8
382,slow-5-10-12_1,slow,6,177.1654555,59.0551634,177.1653838,59.05512804,3,7.18E-05,3,7.18E-05,2.39E-05,3.54E-05,0.016933331,173.443863,28.86536686,4,4,13
383,slow-5-10-12_1,slow,7,329.3285329,152.1630774,236.2205168,59.05513306,4,93.10801607,4,93.10801607,23.27700402,93.10794431,0.01693333,231.575577,68.862549,5,5,19
384,slow-5-10-12_1,slow,8,552.3177789,222.989246,295.2756064,59.05508954,5,257.0421726,5,257.0421726,51.40843451,163.9341565,0.016933332,286.859482,142.951294,6,6,26
385,slow-5-10-12_1,slow,9,949.4970326,397.1792537,354.3307592,59.05515285,6,595.1662734,6,595.1662734,99.1943789,338.1241008,0.016933331,345.437363,241.323242,7,7,34
386,slow-5-10-12_1,slow,10,1295.791635,346.2946023,413.3858466,59.05508738,7,882.4057883,7,882.4057883,126.0579698,287.2395149,0.016933333,404.120651,257.427185,8,8,43
387,slow-5-10-12_1,slow,11,1518.368855,222.5772204,472.4409631,59.05511647,7,1045.927892,7,1045.927892,149.4182703,163.522104,0.014816666,463.174729,257.427185,8,8,43
388,slow-5-10-12_1,slow,12,1864.182937,345.8140815,590.5512014,118.1102383,7,1273.631735,7,1273.631735,181.9473908,227.7038432,0.011853333,580.940598,317.801666,8,8,43
389,slow-5-2-12_1,slow,4,59.05518583,59.05518583,59.05513203,59.05513203,2,5.38E-05,2,5.38E-05,2.69E-05,5.38E-05,0.033866659,58.728287,3.663818,3,3,8
390,slow-5-2-12_1,slow,5,118.1103601,59.05517422,118.1102668,59.05513477,4,9.33E-05,4,9.33E-05,2.33E-05,3.95E-05,0.033866658,117.720902,3.663818,5,5,19
391,slow-5-2-12_1,slow,6,381.7544339,263.6440739,177.1653796,59.05511279,6,204.5890543,6,204.5890543,34.09817572,204.5889611,0.033866662,176.26268,143.037476,7,7,34
392,slow-5-2-12_1,slow,7,641.7044883,259.9500544,236.220459,59.05507938,8,405.4840294,8,405.4840294,50.68550367,200.894975,0.033866669,234.566208,143.037476,9,9,53
393,slow-5-2-12_1,slow,8,791.5877231,149.8832348,295.2755991,59.05514011,10,496.3121241,10,496.3121241,49.63121241,90.8280947,0.033866666,293.544785,143.037476,11,11,76
394,slow-5-2-12_1,slow,9,1225.019771,433.4320481,354.330742,59.05514288,12,870.6890293,12,870.6890293,72.55741911,374.3769052,0.033866663,351.7108,143.037476,13,13,103
395,slow-5-2-12_1,slow,10,1548.761933,323.7421614,413.3858623,59.05512033,14,1135.37607,14,1135.37607,81.09829074,264.687041,0.033866664,408.166794,196.744782,15,15,134
396,slow-5-2-12_1,slow,11,1813.018798,264.2568655,472.440959,59.05509677,14,1340.577839,14,1340.577839,95.75555993,205.2017687,0.029633332,464.715378,247.340424,15,15,134
397,slow-5-2-12_1,slow,12,2377.478291,564.4594929,590.5511789,118.1102198,14,1786.927112,14,1786.927112,127.6376509,446.3492731,0.023706667,582.282273,257.729645,15,15,134
398,slow-5-3-12_1,slow,5,59.05512679,59.05512679,59.05512679,59.05512679,0,0,0,0,0,0,0,58.982224,0.632722822,1,1,1
399,slow-5-3-12_1,slow,6,118.110256,59.05512917,118.1102277,59.05510095,1,2.82E-05,1,2.82E-05,2.82E-05,2.82E-05,0.008466667,116.948563,11.920288,2,2,4
400,slow-5-3-12_1,slow,7,177.1653927,59.05513671,177.1653273,59.05509952,3,6.54E-05,3,6.54E-05,2.18E-05,3.72E-05,0.016933336,174.509232,25.121582,4,4,13
401,slow-5-3-12_1,slow,8,334.9036273,157.7382347,236.2204788,59.05515154,5,98.68314855,5,98.68314855,19.73662971,98.68308314,0.021166666,233.417221,37.356629,6,6,26
402,slow-5-3-12_1,slow,9,528.8551719,193.9515445,295.2755894,59.05511055,6,233.5795825,6,233.5795825,38.92993042,134.896434,0.02032,291.648117,117.397095,7,7,34
403,slow-5-3-12_1,slow,10,723.5171329,194.661961,354.3307122,59.05512283,8,369.1864207,8,369.1864207,46.14830259,135.6068382,0.022577778,348.323654,117.397095,9,9,53
404,slow-5-3-12_1,slow,11,1004.363034,280.8459014,413.3858351,59.05512289,8,590.9771992,8,590.9771992,73.8721499,221.7907785,0.019352381,405.160752,172.011414,9,9,53
405,slow-5-3-12_1,slow,12,1438.361484,433.9984493,531.4960761,118.110241,8,906.8654075,8,906.8654075,113.3581759,315.8882083,0.015051851,522.469773,188.565064,9,9,53
406,slow-5-4-12_1,slow,4,59.05516142,59.05516142,59.05511878,59.05511878,2,4.26E-05,2,4.26E-05,2.13E-05,4.26E-05,0.033866666,58.777756,3.642273,3,3,8
407,slow-5-4-12_1,slow,5,118.1102942,59.0551328,118.110245,59.05512624,3,4.92E-05,3,4.92E-05,1.64E-05,6.56E-06,0.025399998,117.815262,5.084778,4,4,13
408,slow-5-4-12_1,slow,6,320.6800773,202.5697831,177.1653806,59.05513556,4,143.5146967,4,143.5146967,35.87867418,143.5146475,0.022577774,176.631638,72.338501,5,5,19
409,slow-5-4-12_1,slow,7,537.4896452,216.8095679,236.2204945,59.0551139,6,301.2691507,6,301.2691507,50.21152511,157.754454,0.025399998,235.661484,106.652497,7,7,34
410,slow-5-4-12_1,slow,8,816.1890504,278.6994052,295.2755891,59.05509464,7,520.9134612,7,520.9134612,74.41620875,219.6443105,0.023706667,294.592575,162.794037,8,8,43
411,slow-5-4-12_1,slow,9,1070.947833,254.758783,354.3307416,59.05515251,9,716.6170917,9,716.6170917,79.62412131,195.7036305,0.025399998,352.708237,162.794037,10,10,64
412,slow-5-4-12_1,slow,10,1230.511881,159.5640472,413.3858326,59.05509097,11,817.126048,11,817.126048,74.28418618,100.5089563,0.026609523,410.385788,162.794037,12,12,89
413,slow-5-4-12_1,slow,11,1372.893981,142.3821005,472.4409732,59.05514058,11,900.4530079,11,900.4530079,81.85936436,83.32695994,0.023283332,466.421128,162.794037,12,12,89
414,slow-5-4-12_1,slow,12,1937.798597,564.9046155,590.5511868,118.1102136,11,1347.24741,11,1347.24741,122.4770373,446.7944019,0.018626666,583.613693,212.883393,12,12,89
415,slow-5-5-12_1,slow,4,59.05513702,59.05513702,59.05513434,59.05513434,1,2.67E-06,1,2.67E-06,2.67E-06,2.67E-06,0.016933329,58.970108,1.88739,2,2,4
416,slow-5-5-12_1,slow,5,118.1102488,59.05511174,118.1102392,59.05510482,2,9.58E-06,2,9.58E-06,4.79E-06,6.91E-06,0.016933333,117.562058,9.269043,3,3,8
417,slow-5-5-12_1,slow,6,274.5325956,156.4223468,177.1653946,59.05515545,4,97.36720094,4,97.36720094,24.34180024,97.36719136,0.022577773,175.74202,88.295167,5,5,19
418,slow-5-5-12_1,slow,7,431.4643445,156.9317489,236.2205079,59.05511328,5,195.2438366,5,195.2438366,39.04876731,97.87663561,0.021166663,234.742325,148.693482,6,6,26
419,slow-5-5-12_1,slow,8,690.2683627,258.8040183,295.2756482,59.05514035,7,394.9927145,7,394.9927145,56.42753064,199.7488779,0.023706662,293.788315,148.693482,8,8,43
420,slow-5-5-12_1,slow,9,795.8199335,105.5515708,354.3307861,59.05513788,9,441.4891474,9,441.4891474,49.05434971,46.4964329,0.025399994,351.193344,148.693482,10,10,64
421,slow-5-5-12_1,slow,10,997.3333014,201.5133679,354.3307861,0,12,643.0025152,12,643.0025152,53.58354294,201.5133679,0.033866659,400.792221,148.693482,13,10,67
422,slow-5-5-12_1,slow,11,1376.138633,378.8053313,413.3858807,59.05509455,12,962.7527519,12,962.7527519,80.229396,319.7502367,0.029028568,424.929367,209.048278,13,13,103
423,slow-5-5-12_1,slow,12,2028.825304,652.6866715,531.4961294,118.1102488,12,1497.329175,12,1497.329175,124.7774312,534.5764227,0.022577775,525.928208,209.048278,13,13,103
424,slow-5-6-12_1,slow,5,59.05511601,59.05511601,59.05511601,59.05511601,0,0,0,0,0,0,0,58.778305,3.445995794,1,1,1
425,slow-5-6-12_1,slow,6,118.1102605,59.05514453,118.1102113,59.0550953,2,4.92E-05,2,4.92E-05,2.46E-05,4.92E-05,0.016933337,117.819168,4.742443794,3,3,8
426,slow-5-6-12_1,slow,7,177.1654539,59.05519336,177.1653024,59.0550911,4,0.000151481,4,0.000151481,3.79E-05,0.000102258,0.022577784,176.431931,11.95685979,5,5,19
427,slow-5-6-12_1,slow,8,376.2521348,199.0866809,236.2204206,59.05511819,6,140.0317142,6,140.0317142,23.33861904,140.0315628,0.025400006,235.311692,67.441345,7,7,34
428,slow-5-6-12_1,slow,9,634.9541262,258.7019913,295.2755488,59.05512818,6,339.6785774,6,339.6785774,56.61309623,199.6468631,0.020320003,293.697678,114.074707,7,7,34
429,slow-5-6-12_1,slow,10,1071.960724,437.0065983,354.3306965,59.05514769,8,717.630028,8,717.630028,89.7037535,377.9514506,0.022577779,352.721298,146.12793,9,9,53
430,slow-5-6-12_1,slow,11,1249.126132,177.1654077,413.3858335,59.05513703,8,835.7402987,8,835.7402987,104.4675373,118.1102707,0.019352381,411.503159,163.932495,9,9,53
431,slow-5-6-12_1,slow,12,1570.666408,321.5402761,531.4960014,118.1101679,8,1039.170407,8,1039.170407,129.8963009,203.4301082,0.015051854,527.631394,181.256409,9,9,53
432,slow-5-7-12_1,slow,5,59.05512295,59.05512295,59.05512295,59.05512295,0,0,0,0,0,0,0,58.853806,0,1,1,1
433,slow-5-7-12_1,slow,6,118.1102423,59.05511939,118.1102423,59.05511939,0,0,0,0,0,0,0,117.14653,9.458618,1,1,1
434,slow-5-7-12_1,slow,7,177.1653856,59.05514323,177.1653789,59.05513659,1,6.65E-06,1,6.65E-06,6.65E-06,6.65E-06,0.005644444,176.121659,12.531616,2,2,4
435,slow-5-7-12_1,slow,8,236.2204822,59.05509668,236.2204756,59.05509668,1,6.65E-06,1,6.65E-06,6.65E-06,0,0.004233333,235.167069,12.531616,2,2,4
436,slow-5-7-12_1,slow,9,334.6538688,98.43338651,295.2756257,59.05515009,2,39.37824307,2,39.37824307,19.68912153,39.37823642,0.006773333,294.151291,21.789612,3,3,8
437,slow-5-7-12_1,slow,10,511.8193039,177.1654351,354.3307742,59.0551485,3,157.4885297,3,157.4885297,52.49617657,118.1102866,0.008466665,351.163559,75.205017,4,4,13
438,slow-5-7-12_1,slow,11,611.9481968,100.1288929,413.3858934,59.05511918,3,198.5623035,3,198.5623035,66.18743448,41.07377375,0.007257142,407.303452,93.530396,4,4,13
439,slow-5-7-12_1,slow,12,951.2555051,339.3073083,531.4961083,118.1102149,3,419.7593968,3,419.7593968,139.9197989,221.1970933,0.005644444,516.600937,152.667786,4,4,13
440,slow-5-8-12_1,slow,5,59.05513553,59.05513553,59.05513553,59.05513553,0,0,0,0,0,0,0,57.244705,8.959543468,1,1,1
441,slow-5-8-12_1,slow,6,118.1102868,59.05515131,118.1102536,59.05511808,2,3.32E-05,2,3.32E-05,1.66E-05,3.32E-05,0.016933331,113.495682,26.94104947,3,3,8
442,slow-5-8-12_1,slow,7,177.1654675,59.05518061,177.165343,59.05508942,5,0.000124428,5,0.000124428,2.49E-05,9.12E-05,0.028222224,172.392349,31.26380347,6,6,26
443,slow-5-8-12_1,slow,8,385.3163956,208.1509282,236.220507,59.05516399,7,149.0958886,7,149.0958886,21.29941266,149.0957642,0.029633329,231.093308,56.80799247,8,8,43
444,slow-5-8-12_1,slow,9,692.335195,307.0187994,295.2756243,59.05511727,10,397.0595707,10,397.0595707,39.70595707,247.9636821,0.033866663,289.181504,64.526611,11,11,76
445,slow-5-8-12_1,slow,10,1131.351912,439.0167173,354.3307192,59.05509495,10,777.0211931,10,777.0211931,77.70211931,379.9616223,0.028222221,347.993698,158.584595,11,11,76
446,slow-5-8-12_1,slow,11,1605.771057,474.4191445,413.3858449,59.05512563,10,1192.385212,10,1192.385212,119.2385212,415.3640188,0.024190475,405.080612,230.957489,11,11,76
447,slow-5-8-12_1,slow,12,1960.101808,354.3307512,531.4961077,118.1102628,10,1428.6057,10,1428.6057,142.86057,236.2204883,0.018814813,521.358505,230.957489,11,11,76
448,slow-5-9-12_1,slow,4,59.05513647,59.05513647,59.05512599,59.05512599,2,1.05E-05,2,1.05E-05,5.24E-06,1.05E-05,0.033866662,58.949692,2.093384,3,3,8
449,slow-5-9-12_1,slow,5,118.1102635,59.05512705,118.1102377,59.05511168,4,2.59E-05,4,2.59E-05,6.46E-06,1.54E-05,0.033866666,117.176224,11.951233,5,5,19
450,slow-5-9-12_1,slow,6,329.3335772,211.2233137,177.1653617,59.05512402,7,152.1682155,7,152.1682155,21.7383165,152.1681896,0.039511109,173.320603,42.208557,8,8,43
451,slow-5-9-12_1,slow,7,648.8928608,319.5592836,236.2204904,59.05512874,9,412.6723704,9,412.6723704,45.8524856,260.5041549,0.038099997,227.157974,108.286743,10,10,64
452,slow-5-9-12_1,slow,8,1014.875316,365.9824553,295.2756296,59.05513914,11,719.5996865,11,719.5996865,65.41815332,306.9273161,0.037253328,283.913193,142.686188,12,12,89
453,slow-5-9-12_1,slow,9,1345.187596,330.3122804,354.3307214,59.0550918,12,990.8568751,12,990.8568751,82.57140626,271.2571886,0.033866665,342.219101,181.667908,13,13,103
454,slow-5-9-12_1,slow,10,1611.850475,266.6628786,413.3859051,59.0551837,14,1198.46457,14,1198.46457,85.60461214,207.6076949,0.03386666,401.183884,233.68927,15,15,134
