"","file","genotype","rep","age","plant","root","order","parentroot","time","bran","apic","x1","y1","z1","x2","y2","z2","diameter1","diameter2","length","blength","orientation","growth","geodesic","magnitude","pathlength"
"9691","shallow-2-1-12","shallow","1",8,1,11,2,1,8,"true","false",646.047817370976,527.716435783459,590.551208,646.047852,527.716431,590.551208,4.758259,4.758259,3.49578425420714e-05,3.49578425420714e-05,97.8647465378652,3.49578425420714e-05,298.259429017952,1,11
"9692","shallow-2-1-12","shallow","1",9,1,11,2,1,9,"false","false",646.047852,527.716431,590.551208,705.09967,527.090698,590.551208,4.758259,4.758259,59.0551331460052,59.0551681038477,90.6071027017069,59.0551331460052,357.314562163957,1,11
"9693","shallow-2-1-12","shallow","1",10,1,11,2,1,10,"false","false",705.09967,527.090698,590.551208,763.369019,536.691895,590.551208,4.758259,4.758259,59.0550591966227,118.11022730047,80.643294454677,118.110229615039,416.36962136058,1,11
"9694","shallow-2-1-12","shallow","1",10,1,11,2,1,10,"false","false",763.369019,536.691895,590.551208,819.106018,556.208557,590.551208,4.758259,4.758259,59.0551704184167,177.165397718887,70.7019755454173,118.110229615039,475.424791778997,1,11
"9695","shallow-2-1-12","shallow","1",11,1,11,2,1,11,"false","false",819.106018,556.208557,590.551208,867.948975,589.403015,590.551208,4.758259,4.758259,59.0551140073204,236.220511726208,55.7993430421397,59.0551140073204,534.479905786317,1,11
"9696","shallow-2-1-12","shallow","1",12,1,11,2,1,12,"false","false",867.948975,589.403015,590.551208,907.125061,633.592834,590.551208,4.758259,4.758259,59.0551083102229,295.275620036431,41.558303470724,177.165309750672,593.53501409654,1,11
"9697","shallow-2-1-12","shallow","1",12,1,11,2,1,12,"false","false",907.125061,633.592834,590.551208,948.028687,676.188599,590.551208,4.758259,4.758259,59.0551082962608,354.330728332691,43.8390435791268,177.165309750672,652.590122392801,1,11
"9698","shallow-2-1-12","shallow","1",12,1,11,2,1,12,"false","true",948.028687,676.188599,590.551208,979.651184,726.06366,590.551208,4.758259,4.758259,59.0550931441881,413.38582147688,32.3760971616208,177.165309750672,711.645215536989,1,11
"9699","shallow-2-1-12","shallow","1",8,1,12,2,1,8,"true","false",648.962988807399,548.82031534183,590.551208,648.963013,548.820312,590.551208,4.354655,4.354655,2.44223215389965e-05,2.44223215389965e-05,97.8647467179878,2.44223215389965e-05,319.563689343411,1,12
"9700","shallow-2-1-12","shallow","1",9,1,12,2,1,9,"false","false",648.963013,548.820312,590.551208,592.95105,567.532898,590.551208,4.354655,4.354655,59.0550664542914,59.0550908766129,71.5264563693092,59.0550664542914,378.618755797702,1,12
